id,date,source,language,country,topic_category,topic_subcategory,headline,short_text,sentiment,engagement_score,trend_score
trend_00856,2026-02-27,social_media_stream,ur,GB,ai_and_tech,agentic_ai,Agentic Ai trend grows among developers in 2026,Users from GB are actively discussing agentic ai within the broader category of ai and tech across multiple platforms.,neutral,2199,0.179
trend_00857,2026-02-19,social_media_stream,hi,PK,economy,crypto,Crypto remains a key concern for young professionals,Users from PK are actively discussing crypto within the broader category of economy across multiple platforms.,positive,51,0.998
trend_00858,2026-02-12,social_media_stream,ur,PK,ai_and_tech,agentic_ai,Agentic Ai trend grows among developers in 2026,Users from PK are actively discussing agentic ai within the broader category of ai and tech across multiple platforms.,neutral,937,0.609
trend_00859,2026-02-14,news_api,ur,PK,ai_and_tech,programming_jobs,Programming Jobs trend grows among developers in 2026,Users from PK are actively discussing programming jobs within the broader category of ai and tech across multiple platforms.,neutral,4781,0.292
trend_00860,2026-02-14,news_api,en,PK,entertainment,music_releases,Fans react to latest music releases news on social media,Users from PK are actively discussing music releases within the broader category of entertainment across multiple platforms.,negative,8455,0.878
trend_00861,2026-02-07,google_trends,hi,GB,ai_and_tech,programming_jobs,Programming Jobs trend grows among developers in 2026,Users from GB are actively discussing programming jobs within the broader category of ai and tech across multiple platforms.,positive,6015,0.895
trend_00862,2026-02-27,google_trends,hi,US,entertainment,music_releases,Fans react to latest music releases news on social media,Users from US are actively discussing music releases within the broader category of entertainment across multiple platforms.,negative,870,0.3
trend_00863,2026-02-09,google_trends,hi,PK,global_events,conflicts,Global attention shifts towards conflicts developments,Users from PK are actively discussing conflicts within the broader category of global events across multiple platforms.,negative,8546,0.284
trend_00864,2026-02-21,google_trends,hi,GB,sports,cricket,Record engagement for recent cricket matches,Users from GB are actively discussing cricket within the broader category of sports across multiple platforms.,negative,217,0.307
trend_00865,2026-02-21,social_media_stream,en,PK,economy,inflation,Inflation remains a key concern for young professionals,Users from PK are actively discussing inflation within the broader category of economy across multiple platforms.,neutral,944,0.951
trend_00866,2026-02-09,google_trends,ur,GB,ai_and_tech,agentic_ai,Agentic Ai trend grows among developers in 2026,Users from GB are actively discussing agentic ai within the broader category of ai and tech across multiple platforms.,negative,2698,0.416
trend_00867,2026-02-04,social_media_stream,hi,US,ai_and_tech,agentic_ai,Agentic Ai trend grows among developers in 2026,Users from US are actively discussing agentic ai within the broader category of ai and tech across multiple platforms.,positive,9726,0.564
trend_00868,2026-02-12,news_api,en,IN,ai_and_tech,agentic_ai,Agentic Ai trend grows among developers in 2026,Users from IN are actively discussing agentic ai within the broader category of ai and tech across multiple platforms.,negative,487,0.825
trend_00869,2026-02-24,news_api,hi,GB,economy,jobs,Jobs remains a key concern for young professionals,Users from GB are actively discussing jobs within the broader category of economy across multiple platforms.,negative,4808,0.649
trend_00870,2026-02-22,news_api,ur,IN,global_events,climate,Global attention shifts towards climate developments,Users from IN are actively discussing climate within the broader category of global events across multiple platforms.,neutral,8221,0.521
trend_00871,2026-02-20,google_trends,en,US,entertainment,music_releases,Fans react to latest music releases news on social media,Users from US are actively discussing music releases within the broader category of entertainment across multiple platforms.,neutral,7923,0.805
trend_00872,2026-02-26,social_media_stream,ur,GB,entertainment,bollywood,Fans react to latest bollywood news on social media,Users from GB are actively discussing bollywood within the broader category of entertainment across multiple platforms.,positive,8999,0.884
trend_00873,2026-02-12,news_api,en,PK,economy,stock_market,Stock Market remains a key concern for young professionals,Users from PK are actively discussing stock market within the broader category of economy across multiple platforms.,neutral,5877,0.788
trend_00874,2026-02-25,news_api,hi,GB,ai_and_tech,agentic_ai,Agentic Ai trend grows among developers in 2026,Users from GB are actively discussing agentic ai within the broader category of ai and tech across multiple platforms.,positive,9247,0.938
trend_00875,2026-02-28,news_api,hi,PK,entertainment,hollywood,Fans react to latest hollywood news on social media,Users from PK are actively discussing hollywood within the broader category of entertainment across multiple platforms.,negative,8867,0.138
trend_00876,2026-02-07,news_api,en,IN,entertainment,kdrama,Fans react to latest kdrama news on social media,Users from IN are actively discussing kdrama within the broader category of entertainment across multiple platforms.,positive,5112,0.449
trend_00877,2026-02-23,news_api,en,PK,economy,inflation,Inflation remains a key concern for young professionals,Users from PK are actively discussing inflation within the broader category of economy across multiple platforms.,neutral,5606,0.287
trend_00878,2026-02-14,google_trends,ur,GB,economy,jobs,Jobs remains a key concern for young professionals,Users from GB are actively discussing jobs within the broader category of economy across multiple platforms.,negative,2172,0.345
trend_00879,2026-02-26,news_api,en,US,global_events,conflicts,Global attention shifts towards conflicts developments,Users from US are actively discussing conflicts within the broader category of global events across multiple platforms.,neutral,7546,0.301
trend_00880,2026-02-19,news_api,en,GB,entertainment,kdrama,Fans react to latest kdrama news on social media,Users from GB are actively discussing kdrama within the broader category of entertainment across multiple platforms.,neutral,3936,0.975
